date,Usage_kWh,WeekStatus,Day_of_week,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh
11/03/2018 06:45,3.24,Weekend,Sunday,Light_Load,3.24,0.00
17/07/2018 15:30,72.97,Weekday,Tuesday,Maximum_Load,20.09,0.00
29/07/2018 06:45,2.88,Weekend,Sunday,Light_Load,5.00,0.00
20/06/2018 21:15,6.55,Weekday,Wednesday,Medium_Load,0.00,23.76
26/11/2018 19:15,59.33,Weekday,Monday,Maximum_Load,29.34,0.00
19/08/2018 14:15,3.49,Weekend,Sunday,Light_Load,0.00,13.21
27/10/2018 15:45,53.89,Weekend,Saturday,Maximum_Load,25.42,0.00
05/04/2018 00:45,4.39,Weekday,Thursday,Light_Load,4.90,0.00
21/01/2018 18:45,4.93,Weekend,Sunday,Light_Load,0.00,23.04
24/04/2018 00:00,3.60,Weekday,Tuesday,Light_Load,3.13,0.00
22/11/2018 22:15,3.74,Weekday,Thursday,Maximum_Load,2.84,0.61
12/10/2018 16:30,47.20,Weekday,Friday,Maximum_Load,26.32,0.00
16/10/2018 17:00,65.84,Weekday,Tuesday,Maximum_Load,46.48,0.00
14/10/2018 06:45,2.74,Weekend,Sunday,Light_Load,5.04,0.00
18/09/2018 18:00,31.28,Weekday,Tuesday,Medium_Load,6.41,0.47
15/03/2018 14:00,71.14,Weekday,Thursday,Maximum_Load,28.08,0.00
03/04/2018 03:30,3.67,Weekday,Tuesday,Light_Load,4.46,0.00
18/10/2018 07:45,5.08,Weekday,Thursday,Light_Load,5.51,0.00
29/11/2018 18:30,46.91,Weekday,Thursday,Maximum_Load,21.13,0.00
05/06/2018 02:15,3.49,Weekday,Tuesday,Light_Load,5.08,0.00
04/06/2018 18:30,86.36,Weekday,Monday,Medium_Load,59.11,0.00
16/01/2018 10:45,83.05,Weekday,Tuesday,Maximum_Load,37.44,0.00
14/03/2018 16:30,58.07,Weekday,Wednesday,Maximum_Load,22.07,0.00
30/11/2018 00:30,4.00,Weekday,Friday,Light_Load,4.61,0.00
16/03/2018 01:30,3.71,Weekday,Friday,Light_Load,4.54,0.00
21/01/2018 03:00,40.79,Weekend,Sunday,Light_Load,31.21,0.00
09/06/2018 18:30,2.92,Weekend,Saturday,Light_Load,0.00,4.28
31/01/2018 17:45,99.29,Weekday,Wednesday,Maximum_Load,18.61,0.00
16/08/2018 09:15,80.03,Weekday,Thursday,Medium_Load,40.10,0.00
26/04/2018 15:15,51.80,Weekday,Thursday,Maximum_Load,26.93,0.00
03/10/2018 10:30,54.50,Weekday,Wednesday,Maximum_Load,36.83,0.00
27/01/2018 01:30,58.14,Weekend,Saturday,Light_Load,34.02,0.00
07/02/2018 19:15,39.92,Weekday,Wednesday,Maximum_Load,1.08,2.45
15/09/2018 02:00,2.66,Weekend,Saturday,Light_Load,4.97,0.00
05/11/2018 13:45,69.26,Weekday,Monday,Medium_Load,45.68,0.00
25/03/2018 13:30,32.08,Weekend,Sunday,Maximum_Load,0.29,4.36
11/01/2018 05:00,4.57,Weekday,Thursday,Light_Load,4.46,0.00
25/05/2018 12:45,5.44,Weekday,Friday,Medium_Load,0.00,25.60
29/09/2018 17:00,4.97,Weekend,Saturday,Maximum_Load,0.00,18.14
21/11/2018 06:30,2.88,Weekday,Wednesday,Light_Load,1.94,0.25
09/11/2018 22:45,4.97,Weekday,Friday,Maximum_Load,7.45,0.00
17/05/2018 10:15,110.45,Weekday,Thursday,Maximum_Load,53.28,0.00
21/08/2018 08:30,69.77,Weekday,Tuesday,Light_Load,67.07,0.00
07/11/2018 16:00,55.91,Weekday,Wednesday,Medium_Load,33.48,0.00
08/01/2018 22:45,4.72,Weekday,Monday,Maximum_Load,5.00,0.00
23/12/2018 22:45,3.20,Weekend,Sunday,Light_Load,1.73,0.58
04/12/2018 17:15,61.52,Weekday,Tuesday,Maximum_Load,28.33,0.00
23/03/2018 02:30,3.85,Weekday,Friday,Light_Load,5.54,0.00
14/12/2018 19:30,26.64,Weekday,Friday,Maximum_Load,0.00,8.86
05/01/2018 10:00,132.16,Weekday,Friday,Medium_Load,45.47,0.00
16/03/2018 07:30,3.78,Weekday,Friday,Light_Load,3.82,0.00
16/11/2018 07:30,3.35,Weekday,Friday,Light_Load,4.79,0.00
22/11/2018 15:45,80.57,Weekday,Thursday,Medium_Load,44.42,0.00
27/06/2018 03:00,2.74,Weekday,Wednesday,Light_Load,3.96,0.00
27/05/2018 09:15,3.13,Weekend,Sunday,Light_Load,0.00,16.67
31/01/2018 23:30,87.19,Weekday,Wednesday,Light_Load,43.92,0.00
18/09/2018 13:45,60.48,Weekday,Tuesday,Maximum_Load,34.92,0.00
14/01/2018 08:15,19.80,Weekend,Sunday,Light_Load,16.63,0.00
10/09/2018 02:15,3.02,Weekday,Monday,Light_Load,5.62,0.00
07/11/2018 05:00,3.56,Weekday,Wednesday,Light_Load,6.23,0.00
07/04/2018 01:45,3.82,Weekend,Saturday,Light_Load,5.11,0.00
29/11/2018 17:00,56.88,Weekday,Thursday,Medium_Load,25.13,0.00
06/12/2018 15:30,48.78,Weekday,Thursday,Medium_Load,17.71,0.00
25/03/2018 17:30,4.21,Weekend,Sunday,Medium_Load,0.00,25.74
12/10/2018 10:30,50.40,Weekday,Friday,Maximum_Load,28.37,0.00
10/08/2018 05:15,2.59,Weekday,Friday,Light_Load,4.32,0.00
27/12/2018 15:15,44.75,Weekday,Thursday,Medium_Load,13.57,0.00
30/12/2018 18:45,3.20,Weekend,Sunday,Light_Load,0.00,14.58
07/09/2018 05:30,2.99,Weekday,Friday,Light_Load,5.36,0.00
18/11/2018 12:15,3.82,Weekend,Sunday,Medium_Load,0.00,11.84
20/07/2018 18:45,43.42,Weekday,Friday,Medium_Load,20.81,0.00
24/06/2018 01:00,2.63,Weekend,Sunday,Light_Load,3.31,0.00
02/04/2018 20:00,102.67,Weekday,Monday,Medium_Load,33.16,0.00
11/05/2018 17:15,61.70,Weekday,Friday,Medium_Load,22.14,0.00
10/10/2018 04:45,3.46,Weekday,Wednesday,Light_Load,6.91,0.00
20/01/2018 03:45,66.85,Weekend,Saturday,Light_Load,36.58,0.00
20/11/2018 18:30,8.17,Weekday,Tuesday,Maximum_Load,0.00,12.92
26/02/2018 02:45,4.75,Weekday,Monday,Light_Load,4.75,0.00
27/05/2018 00:00,2.88,Weekend,Sunday,Light_Load,5.51,0.00
03/07/2018 11:45,57.64,Weekday,Tuesday,Maximum_Load,45.07,0.00
03/01/2018 21:45,5.11,Weekday,Wednesday,Medium_Load,0.00,26.78
08/01/2018 02:30,3.89,Weekday,Monday,Light_Load,6.05,0.00
27/05/2018 04:45,2.84,Weekend,Sunday,Light_Load,4.82,0.00
21/02/2018 15:00,101.95,Weekday,Wednesday,Medium_Load,46.62,0.00
01/10/2018 09:15,44.96,Weekday,Monday,Medium_Load,19.76,0.00
05/03/2018 21:30,7.06,Weekday,Monday,Medium_Load,0.00,25.52
21/02/2018 05:00,3.92,Weekday,Wednesday,Light_Load,3.60,0.00
01/03/2018 02:30,3.64,Weekday,Thursday,Light_Load,4.57,0.00
30/08/2018 02:45,2.66,Weekday,Thursday,Light_Load,4.93,0.00
17/02/2018 20:15,3.38,Weekend,Saturday,Light_Load,0.00,17.46
04/05/2018 00:15,3.64,Weekday,Friday,Light_Load,3.56,0.00
12/03/2018 09:30,56.77,Weekday,Monday,Medium_Load,15.19,0.00
21/10/2018 23:30,2.81,Weekend,Sunday,Light_Load,4.72,0.00
18/04/2018 03:30,3.64,Weekday,Wednesday,Light_Load,3.53,0.00
03/11/2018 04:00,3.28,Weekend,Saturday,Light_Load,4.93,0.00
11/07/2018 01:45,2.74,Weekday,Wednesday,Light_Load,3.78,0.00
26/12/2018 20:45,3.96,Weekday,Wednesday,Medium_Load,0.00,21.74
18/03/2018 08:00,2.99,Weekend,Sunday,Light_Load,3.31,0.00
19/03/2018 00:00,3.64,Weekday,Monday,Light_Load,4.36,0.00
10/10/2018 03:15,2.84,Weekday,Wednesday,Light_Load,5.00,0.00
30/10/2018 08:00,5.15,Weekday,Tuesday,Light_Load,4.72,0.00
21/09/2018 01:15,2.84,Weekday,Friday,Light_Load,5.11,0.00
01/05/2018 09:30,3.20,Weekday,Tuesday,Light_Load,0.00,16.99
17/02/2018 02:15,3.74,Weekend,Saturday,Light_Load,5.29,0.00
23/06/2018 16:00,28.73,Weekend,Saturday,Maximum_Load,1.30,1.76
27/08/2018 14:15,52.42,Weekday,Monday,Maximum_Load,27.76,0.00
06/09/2018 18:45,57.85,Weekday,Thursday,Medium_Load,31.86,0.00
16/06/2018 19:30,3.71,Weekend,Saturday,Medium_Load,0.00,17.35
07/08/2018 14:15,58.75,Weekday,Tuesday,Maximum_Load,28.62,0.00
26/08/2018 20:30,3.10,Weekend,Sunday,Medium_Load,0.00,13.97
03/02/2018 16:45,41.54,Weekend,Saturday,Medium_Load,1.80,0.18
25/02/2018 16:45,4.61,Weekend,Sunday,Light_Load,0.00,19.91
31/12/2018 10:00,3.24,Weekday,Monday,Light_Load,0.00,14.54
28/09/2018 12:00,46.12,Weekday,Friday,Maximum_Load,33.91,0.04
28/07/2018 17:15,11.23,Weekend,Saturday,Medium_Load,0.00,17.50
28/07/2018 05:15,3.35,Weekend,Saturday,Light_Load,6.41,0.00
10/02/2018 08:45,5.69,Weekend,Saturday,Light_Load,5.58,0.25
01/10/2018 08:15,24.88,Weekday,Monday,Light_Load,24.95,0.00
05/11/2018 22:30,24.44,Weekday,Monday,Maximum_Load,25.42,0.00
04/04/2018 07:30,3.38,Weekday,Wednesday,Light_Load,3.85,0.00
07/10/2018 22:00,2.81,Weekend,Sunday,Light_Load,0.00,11.02
27/01/2018 02:30,6.77,Weekend,Saturday,Light_Load,5.40,0.00
29/12/2018 17:00,4.10,Weekend,Saturday,Light_Load,0.00,20.84
26/12/2018 16:45,54.68,Weekday,Wednesday,Medium_Load,22.18,0.00
15/08/2018 18:30,2.81,Weekday,Wednesday,Medium_Load,0.00,4.10
01/02/2018 06:45,4.43,Weekday,Thursday,Light_Load,4.36,0.00
03/06/2018 16:45,2.95,Weekend,Sunday,Light_Load,0.00,17.03
10/03/2018 17:15,4.43,Weekend,Saturday,Medium_Load,0.00,26.60
13/05/2018 16:45,3.13,Weekend,Sunday,Light_Load,0.00,16.88
04/06/2018 23:00,3.53,Weekday,Monday,Medium_Load,5.29,0.00
25/01/2018 07:00,38.34,Weekday,Thursday,Light_Load,27.68,0.00
18/02/2018 07:15,3.13,Weekend,Sunday,Light_Load,3.49,0.00
21/07/2018 23:15,2.81,Weekend,Saturday,Light_Load,0.00,5.36
20/12/2018 08:45,66.96,Weekday,Thursday,Light_Load,47.16,0.00
14/10/2018 22:15,2.88,Weekend,Sunday,Light_Load,5.26,0.04
29/03/2018 01:45,3.67,Weekday,Thursday,Light_Load,4.39,0.00
24/08/2018 00:00,2.81,Weekday,Friday,Light_Load,4.28,0.00
12/07/2018 17:45,31.86,Weekday,Thursday,Medium_Load,1.48,6.88
20/10/2018 11:00,95.62,Weekend,Saturday,Maximum_Load,52.02,0.00
22/05/2018 12:00,65.56,Weekday,Tuesday,Maximum_Load,24.88,0.18
29/03/2018 10:45,54.76,Weekday,Thursday,Maximum_Load,23.62,0.00
11/01/2018 06:30,4.57,Weekday,Thursday,Light_Load,4.36,0.00
26/09/2018 11:15,2.59,Weekday,Wednesday,Light_Load,0.00,12.13
22/10/2018 23:45,3.60,Weekday,Monday,Light_Load,6.66,0.00
27/07/2018 00:15,2.77,Weekday,Friday,Light_Load,5.04,0.00
22/12/2018 16:15,3.49,Weekend,Saturday,Light_Load,0.00,14.15
04/01/2018 04:15,4.61,Weekday,Thursday,Light_Load,4.72,0.00
31/01/2018 01:30,60.77,Weekday,Wednesday,Light_Load,34.06,0.00
14/06/2018 18:30,56.12,Weekday,Thursday,Medium_Load,49.50,0.00
15/08/2018 05:45,2.66,Weekday,Wednesday,Light_Load,4.50,0.00
09/12/2018 02:00,3.78,Weekend,Sunday,Light_Load,3.49,0.00
27/06/2018 15:45,63.25,Weekday,Wednesday,Maximum_Load,38.63,0.00
26/10/2018 10:30,52.45,Weekday,Friday,Maximum_Load,27.18,0.00
27/12/2018 23:00,3.82,Weekday,Thursday,Maximum_Load,2.52,0.40
27/02/2018 01:30,5.80,Weekday,Tuesday,Light_Load,4.75,0.00
29/01/2018 05:00,4.28,Weekday,Monday,Light_Load,4.21,0.00
26/04/2018 08:45,93.71,Weekday,Thursday,Light_Load,81.18,0.00
13/05/2018 02:30,2.99,Weekend,Sunday,Light_Load,4.75,0.00
14/02/2018 07:15,5.08,Weekday,Wednesday,Light_Load,5.65,0.00
07/09/2018 01:45,3.10,Weekday,Friday,Light_Load,5.29,0.00
23/10/2018 08:45,86.98,Weekday,Tuesday,Light_Load,66.53,0.00
19/08/2018 15:15,2.77,Weekend,Sunday,Light_Load,0.00,13.75
27/04/2018 10:15,39.96,Weekday,Friday,Maximum_Load,4.10,0.40
13/01/2018 15:30,81.29,Weekend,Saturday,Medium_Load,24.62,0.00
28/02/2018 01:15,5.98,Weekday,Wednesday,Light_Load,5.98,0.00
16/08/2018 03:30,2.74,Weekday,Thursday,Light_Load,5.18,0.00
20/07/2018 02:15,2.81,Weekday,Friday,Light_Load,0.00,4.57
08/12/2018 03:00,4.00,Weekend,Saturday,Light_Load,3.89,0.00
06/07/2018 21:30,4.10,Weekday,Friday,Medium_Load,0.00,16.49
12/12/2018 16:30,75.10,Weekday,Wednesday,Medium_Load,38.66,0.00
13/03/2018 04:15,3.71,Weekday,Tuesday,Light_Load,4.57,0.00
03/09/2018 15:00,60.88,Weekday,Monday,Maximum_Load,42.70,0.00
09/12/2018 23:30,3.74,Weekend,Sunday,Light_Load,2.95,0.25
18/09/2018 06:00,2.84,Weekday,Tuesday,Light_Load,5.36,0.00
24/05/2018 22:15,3.89,Weekday,Thursday,Medium_Load,1.48,13.25
16/08/2018 11:15,58.03,Weekday,Thursday,Maximum_Load,39.28,0.00
21/05/2018 22:45,3.64,Weekday,Monday,Medium_Load,4.03,0.00
13/02/2018 18:30,64.22,Weekday,Tuesday,Maximum_Load,20.05,0.00
04/10/2018 17:30,50.08,Weekday,Thursday,Medium_Load,30.60,0.04
30/03/2018 22:30,3.31,Weekday,Friday,Medium_Load,4.64,0.00
25/04/2018 18:00,40.25,Weekday,Wednesday,Medium_Load,2.92,0.04
17/11/2018 00:30,4.03,Weekend,Saturday,Light_Load,6.55,0.00
06/07/2018 02:30,3.20,Weekday,Friday,Light_Load,5.29,0.00
26/01/2018 19:15,131.26,Weekday,Friday,Maximum_Load,42.19,0.00
03/12/2018 21:45,5.62,Weekday,Monday,Medium_Load,0.00,19.87
17/06/2018 00:00,2.74,Weekend,Sunday,Light_Load,3.82,0.00
12/01/2018 01:15,4.72,Weekday,Friday,Light_Load,4.90,0.00
07/07/2018 20:15,3.02,Weekend,Saturday,Medium_Load,0.00,17.10
16/08/2018 18:00,28.08,Weekday,Thursday,Medium_Load,0.14,3.10
02/11/2018 03:15,3.31,Weekday,Friday,Light_Load,6.19,0.00
08/07/2018 09:30,104.69,Weekend,Sunday,Medium_Load,33.16,0.00
28/04/2018 15:00,34.56,Weekend,Saturday,Maximum_Load,0.07,5.87
23/11/2018 16:45,104.29,Weekday,Friday,Medium_Load,62.78,0.00
03/04/2018 12:00,114.88,Weekday,Tuesday,Maximum_Load,70.16,0.00
13/03/2018 20:15,58.14,Weekday,Tuesday,Medium_Load,28.30,0.00
19/09/2018 13:45,43.27,Weekday,Wednesday,Maximum_Load,14.11,0.00
25/09/2018 04:00,2.63,Weekday,Tuesday,Light_Load,5.65,0.00
19/05/2018 17:00,7.20,Weekend,Saturday,Maximum_Load,0.00,25.16
02/03/2018 00:45,3.28,Weekday,Friday,Light_Load,2.59,0.00
04/07/2018 06:00,2.81,Weekday,Wednesday,Light_Load,4.10,0.00
05/06/2018 21:15,7.70,Weekday,Tuesday,Medium_Load,0.00,20.63
08/06/2018 02:30,2.88,Weekday,Friday,Light_Load,5.83,0.00
03/08/2018 11:30,2.70,Weekday,Friday,Light_Load,0.00,5.08
07/03/2018 03:15,3.24,Weekday,Wednesday,Light_Load,3.31,0.00
04/10/2018 21:30,3.89,Weekday,Thursday,Medium_Load,0.00,17.06
27/10/2018 21:15,4.61,Weekend,Saturday,Medium_Load,0.00,17.68
20/03/2018 20:45,39.64,Weekday,Tuesday,Medium_Load,1.48,0.68
04/04/2018 00:30,3.67,Weekday,Wednesday,Light_Load,4.61,0.00
28/12/2018 20:00,5.15,Weekday,Friday,Maximum_Load,0.00,21.71
28/09/2018 17:30,51.48,Weekday,Friday,Medium_Load,27.29,0.00
13/09/2018 03:30,2.74,Weekday,Thursday,Light_Load,4.68,0.00
06/07/2018 13:30,54.94,Weekday,Friday,Maximum_Load,29.77,0.00
04/06/2018 06:00,2.99,Weekday,Monday,Light_Load,5.62,0.00
21/04/2018 08:45,30.89,Weekend,Saturday,Light_Load,25.06,0.00
03/06/2018 13:45,2.99,Weekend,Sunday,Light_Load,0.00,16.92
13/12/2018 07:15,3.42,Weekday,Thursday,Light_Load,2.12,0.25
14/12/2018 20:45,31.93,Weekday,Friday,Medium_Load,0.36,2.77
15/07/2018 01:15,3.17,Weekend,Sunday,Light_Load,0.00,4.82
16/05/2018 07:30,3.53,Weekday,Wednesday,Light_Load,5.08,0.00
22/04/2018 21:00,3.42,Weekend,Sunday,Medium_Load,0.00,16.85
18/11/2018 01:45,3.20,Weekend,Sunday,Light_Load,5.54,0.00
25/08/2018 03:00,2.92,Weekend,Saturday,Light_Load,4.86,0.00
29/11/2018 16:15,50.36,Weekday,Thursday,Medium_Load,21.82,0.00
03/04/2018 17:45,29.77,Weekday,Tuesday,Medium_Load,0.29,6.77
08/06/2018 10:15,39.53,Weekday,Friday,Maximum_Load,15.62,0.00
23/02/2018 15:15,64.76,Weekday,Friday,Medium_Load,34.24,0.00
25/09/2018 19:15,2.70,Weekday,Tuesday,Light_Load,0.00,11.92
28/05/2018 14:30,62.14,Weekday,Monday,Maximum_Load,31.18,0.00
27/08/2018 12:00,40.57,Weekday,Monday,Maximum_Load,29.59,0.00
30/11/2018 00:00,3.96,Weekday,Friday,Light_Load,2.52,0.47
09/12/2018 08:15,3.13,Weekend,Sunday,Light_Load,2.27,0.07
10/03/2018 23:15,3.06,Weekend,Saturday,Light_Load,2.59,0.00
13/09/2018 18:30,50.65,Weekday,Thursday,Medium_Load,40.07,0.00
04/09/2018 02:00,2.77,Weekday,Tuesday,Light_Load,5.47,0.00
13/06/2018 06:30,3.38,Weekday,Wednesday,Light_Load,5.54,0.00
04/10/2018 11:15,62.39,Weekday,Thursday,Maximum_Load,39.42,0.00
01/07/2018 18:15,2.88,Weekend,Sunday,Light_Load,0.00,8.17
16/10/2018 18:30,51.95,Weekday,Tuesday,Medium_Load,40.39,0.00
23/12/2018 04:00,3.46,Weekend,Sunday,Light_Load,2.84,0.00
17/01/2018 03:30,4.68,Weekday,Wednesday,Light_Load,4.86,0.00
07/02/2018 22:00,40.54,Weekday,Wednesday,Medium_Load,1.15,2.63
14/05/2018 03:30,2.95,Weekday,Monday,Light_Load,4.64,0.00
22/10/2018 22:45,3.74,Weekday,Monday,Medium_Load,6.55,0.00
08/10/2018 17:15,110.99,Weekday,Monday,Medium_Load,53.93,0.00
25/08/2018 07:00,3.28,Weekend,Saturday,Light_Load,4.86,0.00
09/07/2018 08:15,17.39,Weekday,Monday,Light_Load,15.84,0.00
13/04/2018 21:15,5.08,Weekday,Friday,Medium_Load,0.00,25.74
02/08/2018 11:45,2.59,Weekday,Thursday,Light_Load,0.00,5.58
04/06/2018 08:15,30.46,Weekday,Monday,Light_Load,32.44,0.00
12/11/2018 17:30,108.97,Weekday,Monday,Maximum_Load,44.75,0.04
20/04/2018 16:00,91.30,Weekday,Friday,Maximum_Load,35.28,0.00
23/12/2018 02:15,3.46,Weekend,Sunday,Light_Load,2.74,0.00
13/04/2018 21:00,29.63,Weekday,Friday,Medium_Load,0.68,6.66
27/11/2018 10:15,129.20,Weekday,Tuesday,Maximum_Load,56.81,0.00
26/02/2018 03:15,3.82,Weekday,Monday,Light_Load,3.24,0.00
06/03/2018 05:15,5.65,Weekday,Tuesday,Light_Load,5.36,0.00
19/11/2018 23:00,3.56,Weekday,Monday,Maximum_Load,3.64,0.00
16/12/2018 11:15,69.95,Weekend,Sunday,Maximum_Load,35.64,0.00
06/08/2018 03:00,2.59,Weekday,Monday,Light_Load,4.64,0.00
14/02/2018 03:00,5.15,Weekday,Wednesday,Light_Load,5.29,0.00
06/06/2018 04:15,3.42,Weekday,Wednesday,Light_Load,5.72,0.00
10/08/2018 16:15,103.46,Weekday,Friday,Maximum_Load,39.60,0.00
18/07/2018 01:15,2.70,Weekday,Wednesday,Light_Load,0.00,5.36
03/12/2018 05:00,3.78,Weekday,Monday,Light_Load,2.84,0.00
16/09/2018 00:30,2.81,Weekend,Sunday,Light_Load,4.93,0.00
21/05/2018 05:00,3.60,Weekday,Monday,Light_Load,5.00,0.00
31/12/2018 18:45,4.14,Weekday,Monday,Light_Load,0.00,20.23
15/06/2018 13:45,69.48,Weekday,Friday,Maximum_Load,33.98,0.00
02/12/2018 05:00,4.54,Weekend,Sunday,Light_Load,4.36,0.00
08/11/2018 16:15,56.48,Weekday,Thursday,Medium_Load,27.97,0.00
09/07/2018 19:45,58.82,Weekday,Monday,Medium_Load,21.42,0.00
10/12/2018 18:15,5.47,Weekday,Monday,Maximum_Load,0.00,10.66
25/05/2018 20:30,36.72,Weekday,Friday,Medium_Load,2.16,0.83
02/05/2018 14:45,118.76,Weekday,Wednesday,Maximum_Load,46.62,0.00
20/11/2018 21:45,3.85,Weekday,Tuesday,Medium_Load,0.00,20.95
29/04/2018 02:00,2.59,Weekend,Sunday,Light_Load,3.53,0.00
29/06/2018 15:15,35.42,Weekday,Friday,Maximum_Load,6.91,0.58
01/05/2018 12:00,2.99,Weekday,Tuesday,Light_Load,0.00,4.79
25/06/2018 04:15,2.84,Weekday,Monday,Light_Load,4.61,0.00
02/01/2018 01:00,3.35,Weekday,Tuesday,Light_Load,3.60,0.00
30/10/2018 20:30,113.98,Weekday,Tuesday,Medium_Load,61.92,0.00
06/12/2018 08:45,60.84,Weekday,Thursday,Light_Load,42.55,0.00
06/02/2018 13:45,125.57,Weekday,Tuesday,Medium_Load,44.89,0.00
09/03/2018 15:45,53.32,Weekday,Friday,Maximum_Load,15.12,0.00
13/08/2018 14:30,85.75,Weekday,Monday,Maximum_Load,36.14,0.00
20/11/2018 05:00,2.84,Weekday,Tuesday,Light_Load,1.98,0.25
29/09/2018 08:00,3.06,Weekend,Saturday,Light_Load,5.40,0.00
15/03/2018 22:15,4.03,Weekday,Thursday,Medium_Load,1.69,14.18
07/09/2018 18:15,52.27,Weekday,Friday,Medium_Load,31.64,0.00
15/04/2018 06:45,3.06,Weekend,Sunday,Light_Load,3.78,0.00
26/06/2018 01:15,2.66,Weekday,Tuesday,Light_Load,3.53,0.00
25/04/2018 22:45,3.67,Weekday,Wednesday,Medium_Load,3.82,0.00
21/03/2018 21:00,77.65,Weekday,Wednesday,Medium_Load,9.54,1.08
09/05/2018 01:00,3.28,Weekday,Wednesday,Light_Load,4.32,0.00
23/05/2018 02:45,3.02,Weekday,Wednesday,Light_Load,4.79,0.00
19/12/2018 06:15,4.07,Weekday,Wednesday,Light_Load,2.77,0.00
09/03/2018 08:00,9.61,Weekday,Friday,Light_Load,5.54,0.00
17/01/2018 18:45,38.92,Weekday,Wednesday,Maximum_Load,4.32,2.20
15/06/2018 00:45,3.60,Weekday,Friday,Light_Load,5.11,0.00
09/02/2018 07:15,4.72,Weekday,Friday,Light_Load,5.54,0.00
23/10/2018 16:30,46.80,Weekday,Tuesday,Maximum_Load,26.42,0.00
24/01/2018 17:45,53.35,Weekday,Wednesday,Maximum_Load,11.81,1.12
10/04/2018 16:45,61.74,Weekday,Tuesday,Maximum_Load,26.82,0.00
09/02/2018 11:00,56.30,Weekday,Friday,Maximum_Load,15.23,0.00
12/08/2018 17:15,3.02,Weekend,Sunday,Light_Load,0.00,14.69
22/12/2018 05:15,3.42,Weekend,Saturday,Light_Load,2.41,0.04
08/04/2018 17:30,4.10,Weekend,Sunday,Medium_Load,0.00,25.99
01/11/2018 19:30,3.89,Weekday,Thursday,Maximum_Load,0.00,18.25
06/07/2018 18:45,90.36,Weekday,Friday,Medium_Load,50.33,0.00
04/11/2018 22:00,3.82,Weekend,Sunday,Medium_Load,0.00,17.86
02/01/2018 08:15,29.02,Weekday,Tuesday,Light_Load,18.83,0.07
19/02/2018 09:30,76.14,Weekday,Monday,Medium_Load,28.69,0.00
19/05/2018 15:15,39.17,Weekend,Saturday,Maximum_Load,6.37,0.00
02/08/2018 12:30,2.81,Weekday,Thursday,Light_Load,0.00,16.99
02/10/2018 22:30,3.53,Weekday,Tuesday,Medium_Load,8.06,0.00
30/01/2018 20:30,84.92,Weekday,Tuesday,Medium_Load,26.75,0.00
20/03/2018 07:00,3.02,Weekday,Tuesday,Light_Load,3.53,0.00
11/03/2018 16:45,30.38,Weekend,Sunday,Maximum_Load,0.58,1.94
16/04/2018 16:45,70.85,Weekday,Monday,Maximum_Load,37.62,0.00
21/05/2018 21:30,5.22,Weekday,Monday,Medium_Load,0.00,25.60
25/12/2018 09:30,3.46,Weekday,Tuesday,Light_Load,0.00,14.00
11/12/2018 08:15,44.21,Weekday,Tuesday,Light_Load,31.14,0.00
07/05/2018 10:00,103.36,Weekday,Monday,Medium_Load,39.53,0.00
07/08/2018 00:15,2.77,Weekday,Tuesday,Light_Load,5.62,0.00
10/09/2018 11:45,54.79,Weekday,Monday,Maximum_Load,26.21,0.00
18/03/2018 02:00,3.10,Weekend,Sunday,Light_Load,3.60,0.00
12/12/2018 11:15,57.71,Weekday,Wednesday,Maximum_Load,22.54,0.00
12/03/2018 01:30,3.89,Weekday,Monday,Light_Load,5.47,0.00
18/01/2018 01:00,40.90,Weekday,Thursday,Light_Load,31.72,0.00
13/01/2018 18:45,5.00,Weekend,Saturday,Maximum_Load,0.00,23.08
06/11/2018 18:15,43.92,Weekday,Tuesday,Maximum_Load,27.58,0.00
05/12/2018 02:30,4.64,Weekday,Wednesday,Light_Load,2.74,0.11
28/09/2018 06:00,3.64,Weekday,Friday,Light_Load,7.42,0.00
09/08/2018 00:30,2.84,Weekday,Thursday,Light_Load,4.90,0.00
17/04/2018 06:30,3.10,Weekday,Tuesday,Light_Load,4.03,0.00
02/11/2018 17:00,53.53,Weekday,Friday,Medium_Load,28.22,0.00
23/07/2018 09:15,72.36,Weekday,Monday,Medium_Load,48.74,0.00
18/09/2018 14:00,64.69,Weekday,Tuesday,Maximum_Load,37.91,0.00
13/10/2018 11:45,42.98,Weekend,Saturday,Maximum_Load,15.44,0.00
20/06/2018 05:15,3.13,Weekday,Wednesday,Light_Load,6.16,0.00
13/05/2018 09:45,3.24,Weekend,Sunday,Light_Load,0.00,17.53
23/05/2018 13:15,93.53,Weekday,Wednesday,Maximum_Load,35.17,0.11
23/02/2018 07:00,4.07,Weekday,Friday,Light_Load,5.00,0.00
13/01/2018 00:15,4.61,Weekend,Saturday,Light_Load,3.46,0.00
06/04/2018 12:30,4.61,Weekday,Friday,Medium_Load,0.00,17.46
23/11/2018 11:30,67.03,Weekday,Friday,Maximum_Load,28.01,0.00
28/04/2018 16:15,28.66,Weekend,Saturday,Maximum_Load,0.00,9.50
13/04/2018 10:00,63.76,Weekday,Friday,Medium_Load,26.03,0.00
06/08/2018 13:45,98.93,Weekday,Monday,Maximum_Load,39.92,0.00
02/10/2018 17:15,54.58,Weekday,Tuesday,Medium_Load,37.94,0.00
